Tstart,Tend,Bx,By,Bz,Bmag_avg,Ni_avg,Vx,Vy,Vz,VSW,Vth_mag_Ion,Vth_para_Ion,Vth_perp_Ion,Ne,Ue,Te,,Ti,Ti_para,Ti_perp, ,VA,Beta,Beta_para,Beta_perp,Omega_i,omega_pi,omega_pe,rho_i,rho_s,rho_c,d_i,d_e,sigma_i,Lperp,lambda_r, ,f_di,f_rhoi,f_rhos,f_rhoc,f_lambdad,f_lambdad scaled,,f_brk,k_brk,l_brk,,eps0,8.85E-12
2010-11-25T14:34:57.342000, 2010-11-25T14:44:57.365000,8.17E-10,-2.62E-09,-1.12E-10,3.11E-09,2883087.869,-443846.4797,-6984.204009,-17526.08428,444305.4999,30676.86179,38986.28629,25472.98323,3115609.12,415467.6009,244116.5913,,9.21E+04,3.93E+04,5.88E+08, ,3.99E+04,0.59110819,0.954704244,0.407572372,2.98E-01,2235.501454,99579.20632,8.56E+04,9.86E+04,2.42E+05,1.11E+05,3.01E+03,1.31E+05,707134165.6,56079.66362, ,6.35E-01,8.26E-01,7.17E-01,2.92E-01,1.260945804,0.268286341,,0.188732915,2.66898E-06,374674.5327,,,
2010-11-25T15:00:58.673000, 2010-11-25T15:10:58.697000,1.63E-09,-1.42E-09,1.75E-09,2.81E-09,2728705.584,-438986.5816,1566.613539,-4024.070658,439010.0062,32935.60632,42360.73857,26970.32328,3140057.821,375334.8416,230082.3329,,1.09E+05,4.41E+04,5.97E+08, ,3.71E+04,0.788465694,1.30430309,0.528717616,2.69E-01,2174.825203,99969.15008,1.00E+05,1.03E+05,2.70E+05,1.13E+05,3.00E+03,1.57E+05,698706125.6,57037.69625, ,6.19E-01,6.97E-01,6.78E-01,2.58E-01,1.224990088,0.260636189,,0.236313344,3.38216E-06,295669.3488,,,
2010-11-25T16:20:33.013000, 2010-11-25T16:30:33.037000,2.50E-09,-1.03E-09,3.34E-10,2.82E-09,2888443.795,-424635.1934,3778.975056,-13747.13322,424888.5491,32247.63902,41097.87743,26378.76477,3312143.482,334032.0364,221397.2374,,1.02E+05,4.21E+04,6.64E+08, ,3.62E+04,0.792320959,1.286897869,0.53016885,2.70E-01,2237.576942,102671.9353,9.76E+04,1.01E+05,2.62E+05,1.10E+05,2.92E+03,1.52E+05,676231128.5,55761.8725, ,6.17E-01,6.93E-01,6.66E-01,2.59E-01,1.212712375,0.25802391,,0.322683632,4.7718E-06,209564.7445,,,
2010-11-25T16:54:49.305000, 2010-11-25T17:04:49.329000,1.19E-09,-3.25E-10,8.25E-10,2.82E-09,2711943.652,-429894.9664,7389.09071,-7821.662096,430090.6145,32595.42479,41690.49728,26868.09026,3128306.628,374696.1159,220745.7314,,1.05E+05,4.37E+04,5.93E+08, ,3.73E+04,0.761820113,1.246273311,0.517622018,2.70E-01,2168.135139,99781.91501,9.95E+04,1.02E+05,2.68E+05,1.14E+05,3.00E+03,1.54E+05,684510472.7,56644.99413, ,6.01E-01,6.88E-01,6.72E-01,2.55E-01,1.208421827,0.257111027,,0.188705162,2.75679E-06,362740.7241,,,
2010-11-25T18:01:06.280000, 2010-11-25T18:11:06.304000,2.29E-09,-1.66E-09,-7.37E-10,2.98E-09,2954971.774,-420704.7146,980.9081897,-15275.63032,420986.8373,35186.14906,46371.79601,27780.41046,3271688.663,351182.6143,223904.0122,,1.30E+05,4.67E+04,6.48E+08, ,3.78E+04,0.86713533,1.506091087,0.540531143,2.85E-01,2263.198704,102042.9868,9.74E+04,9.03E+04,2.67E+05,1.05E+05,2.94E+03,1.63E+05,670021361.4,53031.15042, ,6.41E-01,6.88E-01,7.42E-01,2.51E-01,1.263448664,0.268818865,,0.227795474,3.39982E-06,294132.8678,,,
2010-11-25T19:09:59.196000, 2010-11-25T19:19:59.220000,4.53E-10,-2.94E-09,9.73E-10,3.21E-09,2859115.533,-434329.379,-10004.33545,-10678.71477,434583.9744,33249.16776,42473.79319,27476.5857,3180262.258,384489.7309,224120.7639,,1.09E+05,4.57E+04,6.13E+08, ,4.14E+04,0.645624527,1.053563116,0.440903953,3.07E-01,2226.188166,100607.1033,8.94E+04,9.06E+04,2.50E+05,1.11E+05,2.98E+03,1.38E+05,691661877.2,53624.43291, ,6.22E-01,7.74E-01,7.64E-01,2.77E-01,1.289825998,0.274431064,,0.206725739,2.98883E-06,334579.4683,,,
2010-11-25T20:37:39.387000, 2010-11-25T20:47:39.411000,1.87E-09,-2.24E-09,4.38E-10,3.02E-09,2701502.603,-421837.24,-3158.668552,-9120.025796,421956.4071,32069.87035,41741.82824,25882.79207,3139084.578,376174.4523,226538.0221,,1.06E+05,4.06E+04,5.97E+08, ,4.01E+04,0.639554592,1.083493091,0.416586757,2.89E-01,2163.957428,99953.65645,8.94E+04,9.26E+04,2.56E+05,1.12E+05,3.00E+03,1.44E+05,671564479.7,54148.3914, ,6.01E-01,7.51E-01,7.25E-01,2.62E-01,1.240229788,0.263878678,,0.171557788,2.5546E-06,391450.886,,,
2010-11-25T21:09:25.903000, 2010-11-25T21:19:25.927000,2.00E-09,-2.35E-09,2.93E-10,3.14E-09,2659625.904,-420686.762,-5931.480127,-12458.40509,420921.9646,30929.38431,41141.88228,24248.1341,3074791.872,373024.0451,226130.8417,,1.03E+05,3.56E+04,5.73E+08, ,4.20E+04,0.542621323,0.960113598,0.33351161,3.01E-01,2147.119887,98924.76777,8.06E+04,8.47E+04,2.46E+05,1.09E+05,3.03E+03,1.37E+05,669918113.2,52254.93648, ,6.12E-01,8.31E-01,7.91E-01,2.72E-01,1.282018807,0.272769959,,0.152923808,2.28272E-06,438073.1316,,,
2010-11-25T21:44:25.711000, 2010-11-25T21:55:07.411000,2.91E-09,7.10E-11,5.44E-10,2.98E-09,2480545.416,-402771.7439,6391.567765,-9160.68482,402936.2361,30481.94657,39020.39658,25911.3283,3047952.633,294664.615,224860.3355,,9.22E+04,4.07E+04,5.63E+08, ,4.12E+04,0.546978479,0.896330557,0.39524301,2.85E-01,2073.574335,98492.07429,9.09E+04,1.00E+05,2.60E+05,1.23E+05,3.04E+03,1.37E+05,641292937.2,56189.90851, ,5.22E-01,7.06E-01,6.39E-01,2.47E-01,1.141295571,0.242828845,,0.159730777,2.49076E-06,401483.6387,,,
2010-11-25T22:00:08.067000, 2010-11-25T22:10:09.379000,2.99E-09,-8.15E-11,1.78E-11,3.01E-09,2520604.356,-402743.8438,6300.138638,-13736.96725,403033.5603,33480.15354,38238.72599,32255.79538,2996203.743,284392.3503,229609.5261,,8.86E+04,6.30E+04,5.44E+08, ,4.14E+04,0.655511762,0.855091197,0.608444707,2.88E-01,2090.250609,97652.38358,1.12E+05,1.27E+05,2.71E+05,1.38E+05,3.07E+03,1.33E+05,641447833.5,62709.65249, ,4.64E-01,5.73E-01,5.04E-01,2.37E-01,1.022885326,0.217635176,,0.24074733,3.75319E-06,266440.2695,,,
2010-11-25T23:18:06.542000, 2010-11-25T23:28:06.566000,3.11E-09,-1.35E-09,5.46E-10,3.44E-09,2257346.84,-402200.8718,-7220.583136,-5009.147217,402299.045,26132.16294,29684.53146,24104.17686,2896611.91,311929.161,229851.7473,,5.34E+04,3.52E+04,5.08E+08, ,4.99E+04,0.274308731,0.353956028,0.233385315,3.29E-01,1978.085976,96015.71787,7.32E+04,1.07E+05,2.30E+05,1.40E+05,3.12E+03,9.02E+04,640278816.1,58567.43253, ,4.58E-01,8.74E-01,5.96E-01,2.78E-01,1.09323354,0.232602881,,0.174013724,2.71778E-06,367947.3096,,,
2010-11-25T23:28:06.566000, 2010-11-25T23:38:06.590000,3.00E-09,-9.70E-10,6.62E-10,3.24E-09,1546582.054,-393004.5836,-5396.315383,-926.7163672,393056.4315,23395.59185,22195.36303,23949.15353,2927344.076,314652.1977,237861.5543,,2.98E+04,3.47E+04,5.19E+08, ,5.69E+04,0.168996051,0.152101323,0.177087873,3.11E-01,1637.31598,96523.72266,7.71E+04,1.54E+05,2.59E+05,1.87E+05,3.11E+03,7.14E+04,625568739.9,68358.81219, ,3.34E-01,8.12E-01,4.07E-01,2.42E-01,0.915125234,0.194707497,,0.174040169,2.78211E-06,359439.285,,,
2010-11-26T00:04:42.146000, 2010-11-26T00:14:42.170000,2.86E-09,-1.67E-09,7.16E-10,3.41E-09,2065468.405,-400833.5507,-12241.43733,1292.770559,401031.3273,24714.00752,32049.63958,19870.84772,2814957.383,305287.7178,246402.8703,,6.22E+04,2.39E+04,4.80E+08, ,5.17E+04,0.228375453,0.384069104,0.147637221,3.26E-01,1892.148838,94652.71797,6.09E+04,8.57E+04,2.26E+05,1.27E+05,3.17E+03,9.82E+04,638261180.7,53278.94013, ,5.01E-01,1.05E+00,7.45E-01,2.83E-01,1.197961482,0.254885422,,0.598629266,9.37906E-06,106620.444,,,
2010-11-26T00:22:59.522000, 2010-11-26T00:32:59.546000,2.86E-09,-1.57E-09,6.24E-10,3.34E-09,1780445.539,-391552.2481,-14950.38935,303.2587695,391847.6369,20444.08741,23068.64405,18848.75026,2886497.754,314830.462,253484.7664,,3.22E+04,2.15E+04,5.05E+08, ,5.46E+04,0.140034328,0.178296652,0.119032121,3.20E-01,1756.751626,95847.9413,5.89E+04,1.17E+05,2.29E+05,1.57E+05,3.13E+03,7.21E+04,623644883.5,60640.62788, ,3.96E-01,1.06E+00,5.34E-01,2.72E-01,1.028427484,0.218814358,,0.395928091,6.34861E-06,157514.6845,,,
2010-11-26T00:41:06.318000, 2010-11-26T00:51:06.342000,2.86E-09,-3.30E-10,4.23E-10,3.24E-09,1834045.707,-387815.7784,131.1714386,-1456.497394,388045.6481,19190.04866,21327.03142,17866.35614,3051318.525,293801.4132,241385.2244,,2.76E+04,1.93E+04,5.64E+08, ,5.21E+04,0.135417095,0.167256174,0.117379786,3.10E-01,1782.99898,98546.44229,5.76E+04,1.21E+05,2.25E+05,1.57E+05,3.04E+03,6.88E+04,617593830.4,60695.14811, ,3.95E-01,1.07E+00,5.12E-01,2.74E-01,1.017534102,0.216496618,,0.589224575,9.54065E-06,104814.6763,,,
2010-11-26T01:12:39.770000, 2010-11-26T01:22:39.794000,2.96E-09,3.99E-11,6.63E-10,3.11E-09,1735079.04,-386179.6052,879.1823924,641.4165872,386203.8113,17498.82082,20718.87106,15472.1208,3014088.668,302134.3091,256301.5457,,2.60E+04,1.45E+04,5.50E+08, ,5.14E+04,0.1157552,0.162276307,0.090494594,2.98E-01,1734.225825,97943.40301,5.20E+04,1.15E+05,2.22E+05,1.53E+05,3.06E+03,6.96E+04,614662456.1,59666.29062, ,4.02E-01,1.18E+00,5.32E-01,2.76E-01,1.030167034,0.219184475,,0.514503218,8.3705E-06,119467.1744,,,
2010-11-26T01:37:25.846000, 2010-11-26T01:47:25.870000,3.08E-09,-8.00E-10,8.15E-10,3.31E-09,1447327.498,-379237.604,-3135.733483,598.8675511,379268.615,15662.63277,16314.84328,15319.68112,3106138.234,285615.5984,245352.0396,,1.61E+04,1.42E+04,5.84E+08, ,6.00E+04,0.0681389,0.07393182,0.065187607,3.17E-01,1583.906073,99427.73976,4.83E+04,1.33E+05,2.37E+05,1.85E+05,3.02E+03,5.15E+04,603624748.3,63053.15686, ,3.26E-01,1.25E+00,4.53E-01,2.55E-01,0.957326768,0.203686546,,0.407176583,6.74553E-06,148246.43,,,
2010-11-26T02:02:06.953000, 2010-11-26T02:12:06.977000,3.17E-09,3.41E-10,7.53E-11,3.21E-09,1395481.815,-379268.1416,7707.262059,-4854.515279,379395.3249,15878.40016,16253.84586,15747.0065,3065633.807,296892.3286,254597.0876,,1.60E+04,1.50E+04,5.69E+08, ,5.94E+04,0.071561961,0.074986144,0.070382512,3.08E-01,1555.278284,98777.33746,5.11E+04,1.44E+05,2.44E+05,1.91E+05,3.04E+03,5.28E+04,603826413.4,65494.22226, ,3.16E-01,1.18E+00,4.19E-01,2.48E-01,0.921953712,0.196160364,,0.82908001,1.37304E-05,72830.89766,,,
2010-11-26T02:30:14.141000, 2010-11-26T02:40:14.165000,3.15E-09,-4.46E-10,6.29E-10,3.27E-09,1438438.317,-378989.923,-1931.044247,-401.6240179,379019.6696,15675.95849,15861.45624,15547.10712,3022586.315,312530.9587,268767.8562,,1.52E+04,1.46E+04,5.53E+08, ,5.94E+04,0.069663164,0.071321604,0.068522653,3.13E-01,1579.034573,98081.37218,4.97E+04,1.48E+05,2.39E+05,1.88E+05,3.06E+03,5.07E+04,603228539.5,66367.25342, ,3.20E-01,1.21E+00,4.09E-01,2.52E-01,0.908924972,0.193388292,,0.829000335,1.37427E-05,72765.77752,,,
2010-11-26T03:45:59.033000, 2010-11-26T03:55:59.057000,3.29E-09,-1.49E-10,6.91E-10,3.36E-09,2972263.148,-382609.3142,747.0637806,-342.0172262,382610.8601,17988.84924,26297.6989,11718.19683,3156468.215,303798.6391,256723.2824,,4.19E+04,8.32E+03,6.03E+08, ,4.26E+04,0.178664911,0.3818282,0.075814815,3.22E-01,2269.810736,100230.0363,3.64E+04,6.37E+04,1.68E+05,8.60E+04,2.99E+03,8.16E+04,608944096.7,45282.33849, ,7.08E-01,1.67E+00,9.57E-01,3.63E-01,1.344771752,0.286121649,,0.293325,4.81694E-06,207600.4764,,,
2010-11-26T05:09:33.584000, 2010-11-26T05:19:33.608000,3.41E-09,1.34E-10,5.92E-10,3.46E-09,3298784.722,-380787.379,3422.679995,-1244.696887,380806.2623,17866.28701,23502.80974,14192.58198,3448568.725,312380.0965,261708.799,,3.35E+04,1.22E+04,7.20E+08, ,4.16E+04,0.184608706,0.319464889,0.116494759,3.32E-01,2391.239106,104765.0971,4.28E+04,8.46E+04,1.70E+05,9.96E+04,2.86E+03,7.09E+04,606071990.1,50361.6641, ,6.09E-01,1.42E+00,7.16E-01,3.56E-01,1.203439165,0.256050886,,0.522518479,8.62139E-06,115990.5371,,,
2010-11-26T05:32:57.872000, 2010-11-26T05:42:57.896000,3.27E-09,2.13E-10,6.13E-10,3.34E-09,3206706.073,-380362.7788,5341.32998,363.0437069,380401.2673,18312.75953,22631.61724,15705.92449,3471541.909,317677.5393,263300.7004,,3.10E+04,1.49E+04,7.30E+08, ,4.06E+04,0.202987014,0.310021525,0.149309582,3.20E-01,2357.629704,105113.4725,4.91E+04,1.01E+05,1.80E+05,1.09E+05,2.85E+03,7.08E+04,605427420.5,54446.19566, ,5.55E-01,1.23E+00,5.98E-01,3.37E-01,1.111973781,0.236590166,,0.791777231,1.3078E-05,76464.36358,,,
2010-11-26T07:19:57.540000, 2010-11-26T07:29:57.563000,3.51E-09,5.24E-10,3.63E-10,3.57E-09,3571360.846,-374750.1777,4530.766182,2630.499465,374787.4033,17503.35214,20000.6445,16103.65732,3793777.905,286410.197,234742.6977,,2.42E+04,1.57E+04,8.72E+08, ,4.13E+04,0.180031314,0.235068032,0.152389355,3.42E-01,2488.071656,109883.6631,4.70E+04,1.04E+05,1.69E+05,1.11E+05,2.73E+03,5.84E+04,596492678.5,53831.15387, ,5.38E-01,1.27E+00,5.76E-01,3.52E-01,1.108080796,0.235761872,,0.522307549,8.75631E-06,114203.3425,,,
2010-11-26T10:47:14.558000, 2010-11-26T10:57:14.582000,3.22E-09,1.92E-09,-4.62E-10,3.79E-09,1914788.756,-370213.7524,11152.84332,-928.6382591,370385.6029,15943.39606,17912.55201,14646.44972,3618405.978,302807.1601,252668.541,,1.94E+04,1.30E+04,7.93E+08, ,5.97E+04,0.071344953,0.090056801,0.06020968,3.63E-01,1821.824137,107313.8617,4.04E+04,1.03E+05,2.01E+05,1.51E+05,2.79E+03,4.94E+04,589486995.5,54194.47197, ,3.90E-01,1.46E+00,5.73E-01,2.94E-01,1.087725323,0.23143092,,0.514808159,8.73316E-06,114506.1486,,,
2010-11-26T17:22:15.228000, 2010-11-26T17:32:15.252000,2.93E-09,1.50E-09,1.49E-10,3.30E-09,3910383.614,-358918.9718,-10213.38655,10319.67172,359213.8116,18595.29794,22135.99499,16527.32778,4159669.044,304385.8563,216951.5498,,2.97E+04,1.65E+04,1.05E+09, ,3.64E+04,0.260520055,0.369175588,0.205797531,3.16E-01,2603.488715,115060.582,5.22E+04,9.99E+04,1.72E+05,1.02E+05,2.61E+03,7.00E+04,571706537.4,51660.38026, ,5.59E-01,1.09E+00,5.72E-01,3.32E-01,1.106663432,0.235460305,,0.485283165,8.48833E-06,117808.8545,,,
2010-11-26T17:51:38.316000, 2010-11-26T18:01:38.340000,2.78E-09,1.58E-09,-2.08E-10,3.21E-09,4345886.593,-358516.7937,-4859.921602,3131.465504,358564.5035,17100.94587,19684.22855,15646.83882,4321991.181,308465.209,211571.9597,,2.35E+04,1.48E+04,1.13E+09, ,3.36E+04,0.259319058,0.343582447,0.217093784,3.07E-01,2744.638885,117284.0935,5.09E+04,1.08E+05,1.64E+05,9.99E+04,2.56E+03,6.40E+04,570673131.5,53036.75047, ,5.71E-01,1.12E+00,5.28E-01,3.48E-01,1.075995657,0.228935246,,0.368122188,6.45067E-06,155022.7479,,,
2010-11-26T21:37:10.594000, 2010-11-26T21:47:10.618000,3.47E-09,4.33E-10,3.16E-10,3.52E-09,4695114,-339246.7607,-3498.635651,8163.770172,339372.0703,16053.2568,16331.23745,15876.67031,4698792.805,289825.0057,186965.2969,,1.62E+04,1.53E+04,1.34E+09, ,3.55E+04,0.205023304,0.21218521,0.200537583,3.37E-01,2852.785301,122289.8254,4.71E+04,1.13E+05,1.52E+05,1.04E+05,2.45E+03,4.84E+04,540127425.4,52826.41718, ,5.20E-01,1.15E+00,4.77E-01,3.55E-01,1.022457047,0.217544053,,0.742430818,1.37455E-05,72751.21297,,,
2010-11-26T21:53:20.550000, 2010-11-26T22:03:20.574000,3.34E-09,-3.99E-10,4.94E-10,3.44E-09,5081681.946,-343165.2473,-11422.31322,8928.303984,343480.4595,16531.69419,16751.08832,16374.70992,4983446.601,267403.8621,183048.7514,,1.70E+04,1.62E+04,1.50E+09, ,3.32E+04,0.247349826,0.25395861,0.242674484,3.29E-01,2967.903372,125939.5339,4.98E+04,1.15E+05,1.51E+05,1.00E+05,2.38E+03,5.09E+04,546666129.8,52672.41552, ,5.46E-01,1.10E+00,4.73E-01,3.62E-01,1.037860376,0.220821357,,0.231016643,4.22592E-06,236634.9552,,,
2010-11-26T23:39:03.674000, 2010-11-26T23:49:03.698000,1.16E-09,-3.46E-09,7.21E-10,3.75E-09,5760176.012,-346100.1497,777.0361676,9682.517643,346239.9701,16102.09013,18270.03006,14893.05096,5139645.728,325457.3076,166857.9636,,2.02E+04,1.34E+04,1.60E+09, ,3.40E+04,0.223734703,0.288036397,0.191397472,3.59E-01,3159.831283,127898.0048,4.15E+04,8.43E+04,1.39E+05,8.78E+04,2.34E+03,5.09E+04,551058027.4,45529.78683, ,6.28E-01,1.33E+00,6.54E-01,3.97E-01,1.210324198,0.257515787,,0.252414613,4.58055E-06,218314.63,,,
2010-11-27T00:59:48.577000, 2010-11-27T01:09:48.601000,-2.46E-09,-4.10E-09,-1.33E-10,4.85E-09,4517065.2,-329874.3669,3854.000684,4895.015303,329942.6219,17622.55214,17979.92037,17408.17108,3963566.228,284050.5145,154688.4006,,1.96E+04,1.84E+04,9.52E+08, ,4.98E+04,0.125265699,0.130397747,0.122236485,4.65E-01,2798.17065,112315.6402,3.75E+04,7.44E+04,1.45E+05,1.06E+05,2.67E+03,3.87E+04,525119992.1,45395.6902, ,4.96E-01,1.40E+00,7.05E-01,3.63E-01,1.156761776,0.246119527,,0.230678163,4.39287E-06,227641.8304,,,
2010-11-27T01:12:40.549000, 2010-11-27T01:22:40.573000,-3.69E-09,-3.42E-09,6.38E-11,5.04E-09,4135538.496,-339865.5281,8057.66939,5619.925602,340009.7509,16743.76912,16618.40952,16800.65579,3616437.788,276973.8649,161503.9587,,1.67E+04,1.71E+04,7.92E+08, ,5.40E+04,0.095973688,0.094541969,0.096626934,4.83E-01,2677.392554,107284.6717,3.48E+04,7.65E+04,1.47E+05,1.12E+05,2.79E+03,3.44E+04,541142325.5,47043.3258, ,4.82E-01,1.55E+00,7.08E-01,3.69E-01,1.150306268,0.244746015,,0.634699345,1.17289E-05,85259.632,,,
2010-11-27T01:22:40.573000, 2010-11-27T01:32:40.597000,-4.11E-09,-3.47E-09,4.26E-10,5.40E-09,3753409.183,-339570.5886,8386.70824,8273.726204,339777.0247,14496.31599,13397.60023,15010.55408,3209465.194,281967.9467,165778.0542,,1.09E+04,1.36E+04,6.24E+08, ,6.08E+04,0.056839171,0.048549691,0.060943289,5.17E-01,2550.697599,101067.9629,2.90E+04,8.01E+04,1.48E+05,1.22E+05,2.97E+03,2.59E+04,540771930.2,49313.42676, ,4.44E-01,1.86E+00,6.75E-01,3.66E-01,1.09660181,0.233319534,,0.375132625,6.93698E-06,144154.8655,,,
2010-11-27T02:11:23.965000, 2010-11-27T02:21:23.989000,-3.59E-09,-2.83E-09,7.71E-10,4.78E-09,4431022.846,-340339.441,11034.59367,5932.212105,340584.1029,16662.34526,17844.57982,15964.01286,4173181.401,273002.8898,151847.7972,,1.93E+04,1.54E+04,1.05E+09, ,4.95E+04,0.113145978,0.129771557,0.103860641,4.58E-01,2771.392338,115247.3131,3.49E+04,6.92E+04,1.43E+05,1.04E+05,2.60E+03,3.90E+04,542056435.2,43588.94877, ,5.23E-01,1.55E+00,7.84E-01,3.80E-01,1.243563909,0.264588066,,0.658087478,1.21406E-05,82368.44689,,,
2010-11-27T02:41:27.993000, 2010-11-27T02:51:28.017000,1.41E-09,-4.03E-09,2.02E-10,4.34E-09,6146440.135,-316756.8946,2231.18958,2620.443009,316781.1591,16922.24711,19608.30774,15399.54417,5121698.39,300594.5055,148171.6301,,2.33E+04,1.44E+04,1.59E+09, ,3.82E+04,0.196596826,0.263961547,0.16280816,4.16E-01,3264.057835,127674.5034,3.71E+04,6.61E+04,1.31E+05,8.36E+04,2.35E+03,4.72E+04,504172873.4,40490.91204, ,6.03E-01,1.36E+00,7.63E-01,3.86E-01,1.245150697,0.26492568,,0.252497693,5.00816E-06,199674.2498,,,
2010-11-27T05:58:20.699000, 2010-11-27T06:08:20.723000,4.40E-09,-4.98E-10,-7.68E-10,4.53E-09,4311776.979,-328826.8723,4119.768822,-1342.430696,328869.5208,15704.29402,16556.21924,15204.07657,4446338.75,269077.4497,208553.3997,,1.66E+04,1.40E+04,1.20E+09, ,4.76E+04,0.10905121,0.121203732,0.102214792,4.34E-01,2733.846726,118959.3139,3.51E+04,8.79E+04,1.44E+05,1.06E+05,2.52E+03,3.82E+04,523412098.7,47615.50229, ,4.93E-01,1.49E+00,5.96E-01,3.63E-01,1.099247248,0.233882393,,0.276120487,5.27539E-06,189559.3135,,,
2010-11-27T06:47:48.803000, 2010-11-27T06:57:48.827000,4.71E-09,-5.83E-10,-1.04E-09,4.88E-09,4435175.032,-328501.9802,2958.778594,-694.9771017,328545.4071,17812.43557,16803.13738,18275.8356,4548413.375,277104.5924,212934.7574,,1.71E+04,2.02E+04,1.25E+09, ,5.06E+04,0.124047266,0.110387867,0.130585534,4.68E-01,2772.690531,120317.0406,3.91E+04,9.75E+04,1.47E+05,1.11E+05,2.49E+03,3.59E+04,522896255.7,49610.82142, ,4.71E-01,1.34E+00,5.36E-01,3.56E-01,1.053996368,0.224254546,,0.524542691,1.00315E-05,99686.11989,,,
2010-11-27T07:43:53.519000, 2010-11-27T07:53:53.543000,4.80E-09,-4.62E-10,-1.30E-09,5.00E-09,4390874.165,-327796.6349,5330.715357,-1494.434574,327844.6887,17999.2761,17672.55513,18154.55654,4489503.026,276604.7651,216045.4014,,1.89E+04,2.00E+04,1.22E+09, ,5.21E+04,0.119418475,0.115122479,0.121487818,4.79E-01,2758.80823,119535.3373,3.79E+04,9.05E+04,1.46E+05,1.10E+05,2.51E+03,3.69E+04,521781027.7,48127.50059, ,4.76E-01,1.38E+00,5.76E-01,3.56E-01,1.084163984,0.230673188,,0.252547585,4.84011E-06,206607.0157,,,
2010-11-27T07:57:12.815000, 2010-11-27T08:07:12.839000,4.90E-09,-9.55E-10,-1.24E-09,5.15E-09,4343506.282,-331790.6945,2552.687578,-302.8890854,331805.0086,17335.28475,17290.81253,17353.5816,4551703.899,280915.5001,211139.0914,,1.81E+04,1.82E+04,1.25E+09, ,5.39E+04,0.103434418,0.102904394,0.103652877,4.93E-01,2743.88714,120360.5541,3.52E+04,8.49E+04,1.44E+05,1.09E+05,2.49E+03,3.50E+04,528084072.6,46705.40683, ,4.83E-01,1.50E+00,6.22E-01,3.66E-01,1.130670105,0.240568108,,0.611077898,1.15716E-05,86418.45407,,,
2010-11-27T08:36:15.134000, 2010-11-27T08:46:15.158000,3.62E-09,-8.75E-10,-1.81E-09,4.20E-09,5698227.529,-338477.5175,3632.408717,1972.355347,338508.6803,17709.90424,18054.39089,17523.98333,5700520.87,309702.8659,204688.5914,,1.97E+04,1.86E+04,1.97E+09, ,3.83E+04,0.213450379,0.221835061,0.208992243,4.02E-01,3142.793966,134695.922,4.36E+04,9.93E+04,1.39E+05,9.44E+04,2.23E+03,4.49E+04,538753297.5,47725.92764, ,5.71E-01,1.24E+00,5.43E-01,3.87E-01,1.128848247,0.240180478,,0.242625254,4.50346E-06,222051.6162,,,
2010-11-27T10:14:10.530000, 2010-11-27T10:24:10.554000,3.75E-09,-1.46E-09,-5.98E-10,4.07E-09,6430351.865,-338317.8152,1442.944051,-3833.062418,338342.8224,17423.23254,16907.82818,17674.18484,6126739.217,299804.7777,208422.922,,1.73E+04,1.89E+04,2.27E+09, ,3.50E+04,0.247443152,0.233020229,0.254622488,3.90E-01,3338.592291,139640.6542,4.53E+04,1.11E+05,1.34E+05,9.11E+04,2.15E+03,4.33E+04,538489326.4,49382.70502, ,5.91E-01,1.19E+00,4.84E-01,4.01E-01,1.09044113,0.232008751,,1.103595231,2.04943E-05,48794.09688,,,
2010-11-27T10:51:58.882000, 2010-11-27T11:01:58.906000,4.05E-09,-1.56E-09,-1.07E-09,4.48E-09,6183694.761,-335612.4083,-500.9877319,-6339.856672,335673.2995,17230.09822,16587.70288,17539.26534,6017525.499,295399.4018,204318.4816,,1.67E+04,1.86E+04,2.19E+09, ,3.93E+04,0.192336125,0.178261621,0.199300392,4.29E-01,3273.934898,138390.4581,4.09E+04,1.01E+05,1.32E+05,9.32E+04,2.17E+03,3.87E+04,534240648.7,47515.08328, ,5.73E-01,1.31E+00,5.28E-01,4.05E-01,1.124360123,0.239225558,,1.272016533,2.38098E-05,41999.50509,,,
2010-11-27T12:39:09.773000, 2010-11-27T12:49:09.797000,3.78E-09,-1.19E-09,3.39E-10,3.98E-09,7191671.357,-336429.99,-2901.591703,-12531.2203,336677.3517,18585.01988,18778.53147,18475.40996,6997291.037,296131.3032,201346.0648,,2.14E+04,2.07E+04,2.97E+09, ,3.24E+04,0.329850806,0.336755534,0.32597152,3.81E-01,3530.700945,149232.0642,4.85E+04,1.05E+05,1.34E+05,8.44E+04,2.01E+03,4.93E+04,535838647.5,46769.98966, ,6.35E-01,1.11E+00,5.09E-01,4.01E-01,1.145689044,0.243763627,,1.009398911,1.88377E-05,53084.92427,,,
2010-11-27T13:10:23.721000, 2010-11-27T13:20:23.745000,5.92E-09,-2.26E-09,-1.09E-09,6.45E-09,10888312.15,-343766.0393,-11832.72389,-35406.77998,345796.4984,19174.21154,17780.64493,19823.00506,10872314.27,298393.6985,201139.8699,,1.91E+04,2.38E+04,7.16E+09, ,4.26E+04,0.20214989,0.17383351,0.216061538,6.18E-01,4344.364926,186019.3729,3.21E+04,7.35E+04,1.00E+05,7.13E+04,1.61E+03,2.88E+04,550352220.2,36261.65591, ,7.71E-01,1.72E+00,7.49E-01,5.50E-01,1.517725008,0.322920215,,1.043980662,1.89693E-05,52716.70637,,,
